,BIA,BIA Latitude,BIA Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
403,Long Branch (19),43.592361688500006,-79.5333454492,4b2a72a0f964a5205ea924e3,Burrito Boyz,43.592329680392105,-79.54212023902338,Burrito Place
404,Long Branch (19),43.592361688500006,-79.5333454492,4bef8787f2712d7f80e9fbd8,Southside Johnny's,43.593476134848764,-79.53679098425856,Bar
405,Long Branch (19),43.592361688500006,-79.5333454492,56df7642498e400ef5cd31ee,TD Canada Trust,43.59421006591337,-79.53374867493494,Bank
406,Long Branch (19),43.592361688500006,-79.5333454492,55e4f8ee498e1696f68060e8,Tim Hortons,43.59288119181045,-79.53908711671829,Coffee Shop
407,Long Branch (19),43.592361688500006,-79.5333454492,4de935f045dde4a28d64037f,RBC Royal Bank,43.59388243780291,-79.53547471946004,Bank
408,Long Branch (19),43.592361688500006,-79.5333454492,4b522c0ff964a520486d27e3,No Frills,43.593357,-79.538747,Grocery Store
409,Long Branch (19),43.592361688500006,-79.5333454492,4b6886aff964a520ec7d2be3,The Beer Store,43.5947555,-79.5336625,Beer Store
410,Long Branch (19),43.592361688500006,-79.5333454492,4d3b6742039eb60ce4fcf49c,Mr.Sub,43.593191,-79.537885,Restaurant
411,Long Branch (19),43.592361688500006,-79.5333454492,4e134e8922713f7d7be192dd,No Frills Garden Centre,43.59392124438125,-79.5395403257756,Garden Center
412,Long Branch (19),43.592361688500006,-79.5333454492,5415ca7f498e3687682d9fc3,Dollarama,43.593866,-79.539825,Discount Store
413,Long Branch (19),43.592361688500006,-79.5333454492,5410ddec498e860883cbf873,LCBO,43.5938772573663,-79.5404141024165,Liquor Store
414,Long Branch (19),43.592361688500006,-79.5333454492,4b2f9514f964a520a3ec24e3,Pendragon Comics,43.59246476512101,-79.54079729678442,Hobby Shop
415,Long Branch (19),43.592361688500006,-79.5333454492,4d20000ad7b0b1f7984a119f,241 Pizza,43.59235612186375,-79.54258220687022,Pizza Place
416,Maple Leaf (29),43.7155739408,-79.48075801739999,4b8a7c74f964a520d26e32e3,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
417,Maple Leaf (29),43.7155739408,-79.48075801739999,50c1507ae4b0abeb9e4294c8,Tim Hortons,43.719431335653816,-79.4807232730777,Coffee Shop
418,Markland Wood (12),43.6335417462,-79.57343154739999,4aff4e9df964a5202c3722e3,Markland Wood Golf Club,43.629056528810054,-79.58113105899704,Golf Course
419,Markland Wood (12),43.6335417462,-79.57343154739999,4c9a68a2db10b60ca367926d,TD Canada Trust,43.6312506,-79.5758693,Bank
420,Markland Wood (12),43.6335417462,-79.57343154739999,4e738567d22d2fd31455e67e,Pizzaville,43.63124988411039,-79.57546418889869,Pizza Place
421,Markland Wood (12),43.6335417462,-79.57343154739999,4b3d204bf964a520818e25e3,McDonald's,43.63161266323292,-79.57522279692154,Fast Food Restaurant
422,Markland Wood (12),43.6335417462,-79.57343154739999,51f84f0b498ec722ea232a80,Dollarama,43.63081,-79.575634,Discount Store
423,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4ba3fa87f964a520d17338e3,SanRemo Bakery,43.618542136521064,-79.49948481145465,Bakery
424,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4b6e460cf964a52094b52ce3,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
425,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4c276929a852c9289127e86c,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
426,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4e88ebbb8231210e528f1523,Mario & Selina's No Frills,43.612186,-79.497828,Grocery Store
427,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4b25168ff964a5201b6c24e3,Hasty Market,43.61138973164352,-79.49639760920914,Convenience Store
428,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4ba6a5f8f964a520f76539e3,Ourland Community Centre,43.61515530761945,-79.50804518621686,Park
429,Mimico (includes Humber Bay Shores) (17),43.615923861300004,-79.5001366364,4bf312506a31d13a453c942e,Ourland Park,43.61629188324124,-79.50889561126202,Soccer Field
430,Moss Park (73),43.6565176231,-79.3672970317,4ada57aff964a520972121e3,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
431,Moss Park (73),43.6565176231,-79.3672970317,561ffc99498e1468dac63cdd,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
432,Moss Park (73),43.6565176231,-79.3672970317,4af59046f964a520e0f921e3,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
433,Moss Park (73),43.6565176231,-79.3672970317,4cbdc6784495721ea262617a,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
434,Moss Park (73),43.6565176231,-79.3672970317,4ade8ea8f964a5205a7621e3,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
435,Moss Park (73),43.6565176231,-79.3672970317,4b58dd55f964a5208f6f28e3,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
436,Moss Park (73),43.6565176231,-79.3672970317,51853a73498e4d97a8b20831,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
437,Moss Park (73),43.6565176231,-79.3672970317,50899387e4b055a756b254fc,I Love Churros,43.65836361668554,-79.36558277878224,Food Truck
438,Moss Park (73),43.6565176231,-79.3672970317,5022a0cde4b0c3bc4aff8d5c,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
439,Moss Park (73),43.6565176231,-79.3672970317,4ad776eef964a520e20a21e3,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
440,Moss Park (73),43.6565176231,-79.3672970317,54ea41ad498e9a11e9e13308,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
441,Moss Park (73),43.6565176231,-79.3672970317,4b7d9098f964a52014c72fe3,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
442,Moss Park (73),43.6565176231,-79.3672970317,4ae5f583f964a52084a321e3,The George Street Diner,43.65297,-79.371467,Diner
443,Moss Park (73),43.6565176231,-79.3672970317,53b8466a498e83df908c3f21,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
444,Moss Park (73),43.6565176231,-79.3672970317,4fff1f96e4b042ae8acddca5,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
445,Moss Park (73),43.6565176231,-79.3672970317,58c7fbf7424f9373e6427e99,Starbucks,43.651613,-79.364917,Coffee Shop
446,Moss Park (73),43.6565176231,-79.3672970317,4ae666dbf964a520dca621e3,Ontario Restaurant,43.65888321199789,-79.36836906142996,Diner
447,Moss Park (73),43.6565176231,-79.3672970317,4b72f550f964a5202e922de3,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
448,Moss Park (73),43.6565176231,-79.3672970317,57b897ae498e3e26328a955e,Starbucks,43.651178,-79.367955,Coffee Shop
449,Moss Park (73),43.6565176231,-79.3672970317,55be4bd4498e08d9ccc061e4,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
450,Moss Park (73),43.6565176231,-79.3672970317,4fad7eb3e4b0b0320d241fa4,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
451,Moss Park (73),43.6565176231,-79.3672970317,5092fe87e4b0476c6e7375e2,Regent Park Aquatic Centre,43.6606003130796,-79.36139162915349,Pool
452,Moss Park (73),43.6565176231,-79.3672970317,4af618daf964a520220122e3,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
453,Moss Park (73),43.6565176231,-79.3672970317,4af4abe2f964a520eef421e3,EQ3,43.65129553904327,-79.36825667378011,Furniture / Home Store
454,Moss Park (73),43.6565176231,-79.3672970317,56d4d1b3cd1035fe77e1492c,Page One Cafe,43.65777161112601,-79.3760725691681,Café
455,Moss Park (73),43.6565176231,-79.3672970317,5619551a498e9e35fce2256b,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
456,Moss Park (73),43.6565176231,-79.3672970317,4ae5b91ff964a520a6a121e3,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
457,Moss Park (73),43.6565176231,-79.3672970317,505bacb2e4b0474d876eb78c,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
458,Moss Park (73),43.6565176231,-79.3672970317,4add3b20f964a520b16421e3,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
459,Moss Park (73),43.6565176231,-79.3672970317,587d61b42868046f4347acc5,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
460,Moss Park (73),43.6565176231,-79.3672970317,505af105e4b0df441225430b,Daniels Spectrum,43.66013679276432,-79.36180783336452,Performing Arts Venue
461,Moss Park (73),43.6565176231,-79.3672970317,506880f3e8893b5a347c4043,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
462,Moss Park (73),43.6565176231,-79.3672970317,4ada0565f964a520601d21e3,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
463,Moss Park (73),43.6565176231,-79.3672970317,4b8c46f3f964a5200cc832e3,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
464,Moss Park (73),43.6565176231,-79.3672970317,518e6d3a498e3e5f52a938e3,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
465,Moss Park (73),43.6565176231,-79.3672970317,56423155498e78e89181cb44,Cluck Clucks,43.64964842651325,-79.3664078057654,Restaurant
466,Moss Park (73),43.6565176231,-79.3672970317,4ad8ad9bf964a520a51321e3,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
467,Moss Park (73),43.6565176231,-79.3672970317,548bb041498eff940205b644,King's Place647-352-0786,43.658278219451866,-79.37092509166455,Pakistani Restaurant
468,Moss Park (73),43.6565176231,-79.3672970317,50760559e4b0e8c7babe2497,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
469,Moss Park (73),43.6565176231,-79.3672970317,566e1294498e3f6629006bc3,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
470,Moss Park (73),43.6565176231,-79.3672970317,4bb680ed1344b713b8a09d04,Berkeley Street Theatre,43.65051724574011,-79.36417258802608,Theater
471,Moss Park (73),43.6565176231,-79.3672970317,4b0be254f964a520693423e3,Berkeley Bistro,43.64995993956305,-79.36388845370516,Gastropub
472,Moss Park (73),43.6565176231,-79.3672970317,56d8dff7498eb4e5e661e78d,Ardo,43.6512011278776,-79.36835027595798,Italian Restaurant
473,Moss Park (73),43.6565176231,-79.3672970317,4e11d1fc1495c8d31bc9a291,Young People's Theatre,43.64979311983223,-79.36888127403039,Theater
474,Moss Park (73),43.6565176231,-79.3672970317,4b6dde8bf964a5203a972ce3,The Beer Store,43.6613878,-79.370403,Beer Store
475,Moss Park (73),43.6565176231,-79.3672970317,4b64d531f964a52090d32ae3,On The Rocks,43.65040844699981,-79.3683544809487,Karaoke Bar
476,Moss Park (73),43.6565176231,-79.3672970317,506d879ae4b087726c8cdd45,It's Jenny Café,43.66193794313605,-79.36898910730264,Café
477,Moss Park (73),43.6565176231,-79.3672970317,4ee1490961aff90fe37e76da,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
478,Moss Park (73),43.6565176231,-79.3672970317,4cc8c0bbd338236a7cc49e7c,St Lawrence Community Centre Pool,43.64955698056156,-79.36506251486433,Gym Pool
479,Moss Park (73),43.6565176231,-79.3672970317,4e8b7fa1cc2112f67517660a,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
480,Mount Dennis (115),43.6881440868,-79.4999890581,4dc94af9b0fb33002afc58b0,KFC,43.6895,-79.4963,Fast Food Restaurant
481,Mount Dennis (115),43.6881440868,-79.4999890581,4b8e7211f964a5200d2333e3,7-Eleven,43.6910191,-79.5012331,Convenience Store
482,Mount Dennis (115),43.6881440868,-79.4999890581,4c9e56f046978cfa8ec4a07f,Golden Crisp,43.690442580746016,-79.49920925945383,American Restaurant
483,Mount Dennis (115),43.6881440868,-79.4999890581,4ad4c064f964a52087f820e3,Scarlett Woods Golf Course,43.68340111119508,-79.50020320107222,Golf Course
484,Mount Dennis (115),43.6881440868,-79.4999890581,4bcf9f97462cb713ce27d707,Eglinton Flats Tennis,43.68495067400644,-79.49468260217652,Tennis Court
485,Mount Dennis (115),43.6881440868,-79.4999890581,50d4ca76e4b0496aaddff220,Weston Pizza & Wings,43.688296,-79.492994,Pizza Place
486,Mount Dennis (115),43.6881440868,-79.4999890581,4db07a970cb6442b2eb7b2c9,Domino's Pizza,43.68770082931296,-79.49175255098748,Pizza Place
487,Mount Pleasant East (99),43.7048521692,-79.3849239458,4ae6ea6ef964a52082a721e3,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
488,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b939ca4f964a520344a34e3,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
489,Mount Pleasant East (99),43.7048521692,-79.3849239458,5169d445e4b07de190b5c3d6,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
490,Mount Pleasant East (99),43.7048521692,-79.3849239458,4adb97f3f964a520402921e3,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
491,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b939d18f964a520454a34e3,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
492,Mount Pleasant East (99),43.7048521692,-79.3849239458,4e125f30b61c637b97b6251c,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
493,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b801467f964a5203e5030e3,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
494,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b258fcef964a520d37324e3,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
495,Mount Pleasant East (99),43.7048521692,-79.3849239458,4bd4b2546798ef3bb235628d,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
496,Mount Pleasant East (99),43.7048521692,-79.3849239458,544d3b30498e333e2fa24c53,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
497,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b71edddf964a520cb642de3,Positano,43.704558,-79.38863854,Italian Restaurant
498,Mount Pleasant East (99),43.7048521692,-79.3849239458,4aec60d6f964a5207cc621e3,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.386417,Gym
499,Mount Pleasant East (99),43.7048521692,-79.3849239458,4f79e8a1e4b03b459fae7e97,Starbucks,43.705923,-79.389548,Coffee Shop
500,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b1eb103f964a520e61d24e3,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
501,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b13d0bff964a5206e9923e3,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
502,Mount Pleasant East (99),43.7048521692,-79.3849239458,4dcda6b7e4cd130e16534f51,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
503,Mount Pleasant East (99),43.7048521692,-79.3849239458,4da5f6cef7b16ce044af5212,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
504,Mount Pleasant East (99),43.7048521692,-79.3849239458,4adf26bcf964a520e27721e3,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
505,Mount Pleasant East (99),43.7048521692,-79.3849239458,524ac4b1498e8498a174a9a0,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
506,Mount Pleasant East (99),43.7048521692,-79.3849239458,4ad8ec59f964a5200b1621e3,Hollywood Gelato,43.706905470630325,-79.37568813686414,Ice Cream Shop
507,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b43ef12f964a52063ee25e3,Riz,43.70754099358982,-79.37588021310857,Asian Restaurant
508,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b632f35f964a520e8682ae3,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
509,Mount Pleasant East (99),43.7048521692,-79.3849239458,4adf957df964a520cc7b21e3,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
510,Mount Pleasant East (99),43.7048521692,-79.3849239458,4bc0ef01461576b0c4167b32,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
511,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b800918f964a5209a4c30e3,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
512,Mount Pleasant East (99),43.7048521692,-79.3849239458,4f64cfa0e4b08383b1f2309c,L'Avenue Bistro,43.70546151709722,-79.3751310960156,Restaurant
513,Mount Pleasant East (99),43.7048521692,-79.3849239458,562901e7498e3c3f16b38a02,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
514,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b5727cef964a520942828e3,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
515,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b3f7696f964a52044a725e3,The Smokin' Cigar,43.704653,-79.375002,Smoke Shop
516,Mount Pleasant East (99),43.7048521692,-79.3849239458,4fb90459e4b0fa8ed197391d,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
517,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b521c2bf964a520aa6827e3,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
518,Mount Pleasant East (99),43.7048521692,-79.3849239458,5b8af29267f62b00392d1643,Sophie’s,43.706327,-79.375429,Diner
519,Mount Pleasant East (99),43.7048521692,-79.3849239458,4f21daaae4b063d4fdda6292,Panago,43.70802010192862,-79.39243579339883,Pizza Place
520,Mount Pleasant East (99),43.7048521692,-79.3849239458,4c51e0069d642d7f4aef50de,Eat Indian By Amaya,43.705591752336446,-79.37517794845704,Indian Restaurant
521,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b7ccc72f964a520e3a52fe3,Banjara Indian Cuisine,43.7078104847312,-79.3932956275409,Indian Restaurant
522,Mount Pleasant East (99),43.7048521692,-79.3849239458,4ad8e295f964a520a91521e3,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
523,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b13f568f964a520f29a23e3,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
524,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b62d9d0f964a5207a552ae3,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
525,Mount Pleasant East (99),43.7048521692,-79.3849239458,58a881442520ae596a926970,Starving Artist,43.701538,-79.38724,Restaurant
526,Mount Pleasant East (99),43.7048521692,-79.3849239458,4c51db34b6dabe9a11d46b12,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
527,Mount Pleasant East (99),43.7048521692,-79.3849239458,5650eed9498e376aac0c2478,Indian Street Food Co.,43.7080316171988,-79.37608602446167,Indian Restaurant
528,Mount Pleasant East (99),43.7048521692,-79.3849239458,4bf55c0c94af2d7fcb993b72,Quick Pita,43.707959341587404,-79.39261150810752,Middle Eastern Restaurant
529,Mount Pleasant East (99),43.7048521692,-79.3849239458,4c73b0a0d944224b6ad80f29,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
530,Mount Pleasant East (99),43.7048521692,-79.3849239458,4e984a0a9a52e2664314040c,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
531,Mount Pleasant East (99),43.7048521692,-79.3849239458,4ad4c05ff964a52007f720e3,Lemongrass,43.70664962186439,-79.37558640756598,Asian Restaurant
532,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b846742f964a5206d3331e3,Mexico Lindo,43.70643962250426,-79.3754514172851,Mexican Restaurant
533,Mount Pleasant East (99),43.7048521692,-79.3849239458,57b8c524cd10f719218fda73,Meow Cat Cafe,43.702927,-79.38819,Café
534,Mount Pleasant East (99),43.7048521692,-79.3849239458,4c59dbe3d3aee21e2f486955,Subway,43.70176337400996,-79.38780495416756,Sandwich Place
535,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b7810c3f964a52030b42ee3,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
536,Mount Pleasant East (99),43.7048521692,-79.3849239458,4b74969df964a52024e62de3,RBC Royal Bank,43.70491969665042,-79.3751759827137,Bank
537,Mount Pleasant West (104),43.70443517060001,-79.393359554,5bdcf092cb3fd2002c311f71,Bar Buca,43.706961,-79.394808,Italian Restaurant
538,Mount Pleasant West (104),43.70443517060001,-79.393359554,5803b50738fa169524aca153,Loblaws,43.707244,-79.394701,Supermarket
539,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ae6ea6ef964a52082a721e3,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
540,Mount Pleasant West (104),43.70443517060001,-79.393359554,544d3b30498e333e2fa24c53,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
541,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b939ca4f964a520344a34e3,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
542,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ae86fb7f964a52053af21e3,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
543,Mount Pleasant West (104),43.70443517060001,-79.393359554,53aca702498e3bbe34efc1bb,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
544,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ad9c161f964a520a11a21e3,Starbucks,43.706859,-79.39695,Coffee Shop
545,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b6b758ff964a520270a2ce3,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
546,Mount Pleasant West (104),43.70443517060001,-79.393359554,521e0c6c04939a8ad55d93d3,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
547,Mount Pleasant West (104),43.70443517060001,-79.393359554,4c6c6c486af58cfae2ce8617,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
548,Mount Pleasant West (104),43.70443517060001,-79.393359554,5977834ba2a6ce21c60fe91e,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
549,Mount Pleasant West (104),43.70443517060001,-79.393359554,5169d445e4b07de190b5c3d6,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
550,Mount Pleasant West (104),43.70443517060001,-79.393359554,573e4cf6498e5c51f2319149,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
551,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ad772faf964a520a70a21e3,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,Restaurant
552,Mount Pleasant West (104),43.70443517060001,-79.393359554,4efa4c786c25c411edcaf286,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
553,Mount Pleasant West (104),43.70443517060001,-79.393359554,4adb97f3f964a520402921e3,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
554,Mount Pleasant West (104),43.70443517060001,-79.393359554,4bf704e45efe2d7f6a376834,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
555,Mount Pleasant West (104),43.70443517060001,-79.393359554,4e125f30b61c637b97b6251c,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
556,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b801467f964a5203e5030e3,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
557,Mount Pleasant West (104),43.70443517060001,-79.393359554,57ab529a498efc73a8a4edfa,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
558,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b939d18f964a520454a34e3,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
559,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b7ef2b1f964a520980b30e3,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
560,Mount Pleasant West (104),43.70443517060001,-79.393359554,4af61b19f964a5203c0122e3,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
561,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ae5077ef964a52018a021e3,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
562,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ad4c062f964a520fff720e3,Indigo,43.707749793230676,-79.39856484729582,Bookstore
563,Mount Pleasant West (104),43.70443517060001,-79.393359554,4aee242ef964a52077d221e3,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
564,Mount Pleasant West (104),43.70443517060001,-79.393359554,4aea4fd3f964a520f6ba21e3,DAVIDsTEA,43.70987001377416,-79.39875650937051,Tea Room
565,Mount Pleasant West (104),43.70443517060001,-79.393359554,4f79e8a1e4b03b459fae7e97,Starbucks,43.705923,-79.389548,Coffee Shop
566,Mount Pleasant West (104),43.70443517060001,-79.393359554,57bdab96498edb3f0d694b97,Good Fortune,43.70807,-79.39438,Bar
567,Mount Pleasant West (104),43.70443517060001,-79.393359554,4bd6e35d637ba5933ad3f870,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
568,Mount Pleasant West (104),43.70443517060001,-79.393359554,57fd61c0498e765c1fcb8dea,Cineplex VIP Yonge & Eglinton,43.706515446920825,-79.39894967345053,Movie Theater
569,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b1eb103f964a520e61d24e3,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
570,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b258fcef964a520d37324e3,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
571,Mount Pleasant West (104),43.70443517060001,-79.393359554,53865482498edb61054992bd,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
572,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ad4c061f964a520a2f720e3,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant
573,Mount Pleasant West (104),43.70443517060001,-79.393359554,4aeb39caf964a520d6bf21e3,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
574,Mount Pleasant West (104),43.70443517060001,-79.393359554,5abe3be1d3cce81e4407f9e5,Zezafoun Syrian Cuisine,43.702667,-79.39712,Syrian Restaurant
575,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b71edddf964a520cb642de3,Positano,43.704558,-79.38863854,Italian Restaurant
576,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ae24e96f964a5200e8d21e3,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
577,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ff75b7ee4b09036684f84cb,Rachel's Coffee House,43.70102127431561,-79.39702746087926,Café
578,Mount Pleasant West (104),43.70443517060001,-79.393359554,4ad4c05cf964a52004f620e3,Grano,43.701711544450895,-79.39731784785127,Italian Restaurant
579,Mount Pleasant West (104),43.70443517060001,-79.393359554,55e648c2498e05836b7febc5,Chipotle Mexican Grill,43.70815173828545,-79.3982778666589,Mexican Restaurant
580,Mount Pleasant West (104),43.70443517060001,-79.393359554,4da5f6cef7b16ce044af5212,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
581,Mount Pleasant West (104),43.70443517060001,-79.393359554,522692e57e48dcd95da75845,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
582,Mount Pleasant West (104),43.70443517060001,-79.393359554,4b77f28ff964a520c6af2ee3,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
